text,label
"신입생이라 바빠서 그런거 아니였구, 아빠가 없는 대학생활 하나도 안 재미있었구, 과제랑 시험이 딱히 힘들지도 않았어.",1
그냥..,2
그냥 아빠가 없는게 안믿겨졌었나봐.,1
"아빠가 내 곁에 없다는 걸 받아들이고 싶지 않아서, 믿기지가 않아서 나 일부러 괜찮은 척하고 태연한 척 했었던건가봐.",0
현실이 아니라고 외면했었나봐.,1
사실 말이에요.,2
나 하나도 안 괜찮아요.,0
"요즘은 있잖아, 길 가다가도 주저 앉아 아빠 부르며 울고 싶어.",0
"아빠와 자주 갔던 식당도 다시 들어가보고 싶고, 아빠가 맨날 데려다주고 데리고 오던 학원가도 다시 가보고 싶더라.",1
"그런데, 다시 들어간다 한들, 다시 가본다 한들, 아빠는 거기 없잖아.",0
"""뭐 먹을래?",2
"오늘은 다이어트 하지마~ 내일부터해!"" 라고 말해주는 아빠도 없고,",1
"""오늘 학원 몇시에 끝나니?",2
"몇시까지 데리러 올까?"" 하고 묻는 아빠도 없잖아.",1
그래서 나는 일부러 피해.,1
아빠 생각이 나지 않도록 최대한 피해.,1
남앞에서 울지 않도록 눈에 힘을 주고 다녀야 해.,0
나는 정말 나쁜 딸이야.,1
"나, 아빠한테 한번도 사랑한다고 한 적이 없잖아.",1
"아빠를 쏙 빼닮아 무뚝뚝하고, 애교라고는 하나도 없잖아 나.",1
다른 집 딸래미처럼 아빠도 나에게 그런 애교한번 받아보고 싶었지?,2
그럼에도 불구하고 아빠는 뒤에서 묵묵히 항상 저를 챙겨줬잖아.,3
"그때는 몰랐는데, 장례식장에서 아빠랑 내가 주고받았던 문자 메세지를 보고 알았어.",2
내가 챙겨야 할 모든 것들을 항상 문자로 틱틱 보내주곤 했잖아.,2
기억나요?,2
항상 다 보내시면 끝에,2
"""이제는 성인이니 너가 다 챙겨야 한다.""",2
"이렇게 보냈는데, 그러면서도 맨날 나보다 아빠가 먼저 챙겼잖아ㅋㅋ 그런 곰같은 우리 아빠.",3
세상에서 가장 착했던 우리 아빠에게 했어야 할 표현을 미루고 미루다가 정신을 차려 보았을 때는 이미 내 어리광을 받아줄 아빠는 내 곁에 없더라구.,0
나 너무 허무한거 있죠.,1
뭐가 그렇게 급했나요 아빠.,2
아무 말 없이 용돈만 띡 넣고 가는게 어딨어.,1
전공책 영수증 가지고 오라는 문자 보냈으면서 받지도 않고 그냥 가는게 어딨어.,1
20년 뼈빠지게 일해서 딸 대학 겨우 보내놓고 사랑한다는 말도 안듣고 그렇게 가버리는게 대체 어딨어.,0
그날 있죠.,2
아빠 장례식날 말이야.,2
나 친구들 앞에서 정말 추하게 울었어.,0
울다가 지칠만큼 친구들 붙잡고 엄청 울었어.,0
나 근데 걱정 많이 했었다.,1
아빠가 돌아가신 날 친구들을 불러야하나 말아야하나 많이 고민했어.,1
친구들이 나중에 날 우습게 보면 어쩌나 걱정됐거든.,1
"근데, 무엇이 친구들 부르도록 했는지 알아?",2
"나 있잖아, 아빠한테 한번도 친구들 얘기를 한 적이 없더라구.",1
나 아빠한테 그만큼 관심이 없었더라구.,2
"이 나쁜 년이 결국은 아빠의 마지막만 친구들에게 보여주고, 아빠에게는 친구들을 소개시켜주지도 못했어.",0
아빠는 근데 왜 서운해하지 않았어?,2
왜 엄마처럼 나에게 진심으로 화낸적 없었어?,1
내가 미웠던적은요?,2
있었어?,2
다 말하고 가지 왜 그렇게 끝까지 다 안고 갔어.,1
내가 더 나쁜 딸인게 뭔지 알아?,1
나는 아빠가 너무너무 원망스러워.,0
"이렇게 나약한 엄마를 두고, 아직 가정을 이끌기엔 어린 오빠를 두고, 이제 막 청춘을 불태울 20살의 나를 두고 어떻게 그렇게 갑자기 가.",0
"평생 희생한거 다 받지도 못하고, 자기 위해 살지도 못하고, 어떻게 그렇게 재미없는 인생을 살고 미련없이 가버려.",0
나 어릴 때 자전거 못가르쳐준게 한이라며 대학교 가면 그때 같이 공원가서 가르쳐 주신다고 했었잖아.,1
아빠가 그랬잖아.,2
내 소원은 아빠가 나랑 나눴던 추억을 다 잊어버리는 거야.,1
아빠가 더 원망스러워지기 전에 그냥 그렇게 돼버렸으면 좋겠어.,1
"그러면서도 나는 그 추억이 너무 소중해서, 너무나도 귀중해서 가슴을 쳐.",2
왜 나를 이렇게 만들었어요.,1
나 친구들한테 항상 괜찮다 괜찮다 하지만 안괜찮은것 같아.,1
아빠가 뼈에 사무치도록 그립고 보고싶어요.,0
담배냄새가 은은히 나는 그 얼음장 같이 차가운 잠바를 입고 아빠가 한번이라도 다시 날 안아줬으면 좋겠어요.,1
"술에 취해 들어오셔도 좋으니까, 이제는 짜증내며 방으로 안들어갈테니까, 도어락 여는 소리 한번만 내줬으면 좋겠어요.",1
나 진짜로 다시는 안뿌리칠테니까 내 볼 꼬집으면서 실없는 농담 해줬으면 좋겠어요.,3
정말로 안귀찮아 하고 대답 잘 할테니까 한번이라도 다시 내 하루 일과 물어봐줬으면 좋겠어요.,2
"꿈에 한번이라도 찾아와 사랑한다고, 정말 사랑했다고 말해줬으면 좋겠어요.",3
마지막 인사 못하고 가 미안하다며 내 손을 꼭 잡아줬으면 좋겠어요.,2
"처음이자 마지막 용돈만 넣어주고 가 미안하다고, 영수증 끝내 받지 못해 미안하다고, 자주 가던 꼬치집 앞에서 울음을 삼키는 나 보았다고, 자전거 못 가르쳐주고 가 미안하다고, 나약하고 여린 엄마를 잘 부탁한다고, 그리고.",0
아빠도 지금 내가 무척 보고싶다고 말해줬으면 좋겠어요.,2
"여기는 어느새 벚꽃이 피고 또 어느새 지고, 새파란 잎이 파릇파릇 춤을 추는 여름이 왔어.",3
작년 이맘때즈음 주차장에 조금은 더운 햇볕아래에서 배를 디밀고 누운 고양이를 보며 웃어댔던 아빠가 생각이 나네.,3
이렇게 계절이 바뀔때마다 아빠 생각이 더 생생하게 나겠지?,2
거기는 좀 어때요?,2
편안하신가요?,2
아빠를 괴롭혔던 모든 것들을 잊고 지금은 많이 편안하신가요?,1
"나 아빠가 많이 원망스럽지만, 그만큼 보고싶지만, 그곳에서 아빠가 많이 행복했으면 좋겠어.",2
우울하지 않았으면 좋겠어.,1
다음 생에서는 우리 바꿔서 만나요.,2
"나는 아빠의 아빠로, 아빠는 나의 딸로 태어나 만나요.",2
그렇게 만나서 아빠도 나에게 다 받아요.,2
내가 그랬던 것처럼 아빠도 나에게 다 받아요.,2
"이번 생에 못했던 말들, 못지켰던 약속들 우리 꼭 다 하고 살자.",3
알았죠?,2
다음 생에서 또 그렇게 만날거니까 나 안녕이라는 말은 안할게요.,2
늘 그랬듯 난 내 얘기만 한다 그치?,2
아빠는 또 늘 그랬듯 내 얘기를 받아주기만 하네.,3
거기서도 꼭 편지 써주라.,2
내가 먼훗날 나도 아빠 곁으로 가면 나 꼭 그거 다 읽을게.,2
아빠를 만날수 없더라도 매일매일 꼼꼼하게 다 읽을게.,2
그전까지 위에서 지켜봐줘.,2
나 정말 열심히 살거거든.,3
아빠만큼 훌륭한 사람된다고 나 약속했잖아.,3
오늘 달이 참 밝네.,3
우리 오늘은 꼭 꿈에서 만나요.,3
그럼 그때 사랑한다고 말할게요.,3
-못난 딸내미가-,1
"처음엔 얼굴도 못봤지만 교수님이 발표할 사람 물으시자마자 손드시길래 참 멋있는 사람이구나, 생각했어요.",3
당당하고 자신감 넘치는 것 같아 부러웠던 것 같기도 해요.,2
그리고 발표하시는 날 한시간 조금 넘는 수업의 반 이상을 졸면서 날려버린 제 잠을 확 달아나게 하셨어요.,2
"물론 기분탓이겠지만, 발표하시는 내내 눈이 몇 번이나 마주쳤나 몰라요.",2
떨지 않으셨음 했고 도움이 되고 싶었어요.,2
그래서 계속 웃었어요.,3
그런 제가 도움이 되었는지 계속 봐주시더라구요.,3
근데 저 용기없는 찌질이라 번호를 못따요.,1
"친하게까진 못되도 얼굴이랑 이름 알고 지내는 사이는 되고싶은데, 그런거 진짜 못해서.",1
"그래서 오늘도 그냥 조용히 수업만 듣고 오겠죠, 숱한 망상과 기대를 뒤로하고.",1
말주변이 없어서 뭐라고 썼는지도 잘 모르겠어요.,1
"이 글 내가 왜 여기 올리고 있는지, 나 무슨 생각인지도 잘 모르겠어요.",2
"그냥, 당신이라는 사람이 궁금해요.",2
친하게 지내고 싶은 내 방법이 잘못된 것일까 다가가면 더 멀어지는 사람들.,1
앞에서는 친한 척하다 돌아오는 건 인스타 뒷삭과 읽씹.,1
"분명 내가 한 거라곤 먼저 인사하고 다가간 것밖에 없는데, 원래 다반사인 일에 내가 민감한 것인가.",1
최근 사람 사귀는 것에 재미를 붙여 관계를 넓히다 보니 이런 연유 모를 관계의 단절이 내 마음을 아프게 한다.,1
안녕하세요 ㅠㅠㅠ PMS가 너무너무너무너무 심한 사람입니다....,1
생리통이 개인차가 있는만큼 PMS도 개인차가 심한 걸로 알고있어요!,2
저는 PMS 약 10일과 생리통 5일 정도 해서 한 달의 절반 가량을 생리로 고생하곤 합니다아...,1
사실 처음부터 생리통이 심했던 터라 몸이 아픈 건 이제 당연하게 여기고 있어요 ㅋㅋㅋㅋ 차라리 몸이 아픈 게 낫더라고요 그런데 PMS는 정말 내가 왜이러나 싶을 정도로 우울감도 심하고 무기력함까지 더해져 일상생활에 의욕이 없을 정도에요 ㅠㅠㅠㅠ 잠도 늘어나서 아침에 일어나는 것도 너어어어무 힘들어요......,1
차라리 몸이 좀 아프더라도 정신적으로 힘들지 않았으면 좋겠어요 일상을 살아가면서 꼭 챙겨야 할 중요한 것들을 놓치거나 잃어버리는 경우가 너무 많아서 그것 때문에 또 속상하고 그래요....,1
진짜 호르몬 변화 때문에 너무 짜증납니다ㅠㅠ 기분도 순식간에 오락가락해서 주변 사람들에게 너무 미안해요..,0
"매달 '아, 생리 때문에 그래'라고 변명할 수도 없는 노릇이고, 기간도 좀 길어서 저도 제 모습에 지치는데 다른 사람들은 오죽하겠나 싶어요...",1
어쩔 수 없는 상황이지만 그래도 너무 억울해서 대숲에라도 외쳐 보아요....,1
대숲 왜 저는 울지 못할까요?,1
"슬픔이나 서러움, 분노를 못느끼는것도 아닌데 언젠가부터 눈물이 안나요.",2
처음에는 대수롭지 않게 여겼는데 심각한 일 앞에서도 감정은 생기는데 눈물은 안나네요.,2
요즘은 시원하게 울어보고 싶다는 생각이 많이 드네요.....,1
탈덕을 경험하신 분들께 여쭤볼게요 ...,2
굿즈랑 앨범 어떻게 처분하셨나요 ㅜㅜ,1
그냥 버리셨나요...,2
적당한 가격에 파셨나요 ....,2
아니면 간직하고 계시나요...,2
범법이라던지 추문 때문에 탈덕한건 아니고...,2
그냥 저냥 여러 상황때문에 서서히 관심이 식은건데,1
원래는 뒤도 안돌아보고 팔아서 커피값이나 만들어야지 했는데 또 막상 마음이 싱숭생숭하고...,1
그렇다고 갖고있자니 내가 이 사람들을 더 이상 보러 갈 일도 없을텐데 내 책상 안에서 썩어가는 것 같고...,1
나름 힘들게 구한 희귀한 것들도 몇개 있어서...,2
팔게되면 얼마에 팔아야할지도 모르겠고....,2
아니면 열혈팬을 찾아서 양도 해줘야할지....,2
어떻게 해야할지...,2
모르겠어요.....,1
정말 많이 좋아했었는데ㅜㅜ 탈덕은 처음이라 ..........,1
4년반만에 복학을 하려고 하는데.....,2
잘 적응할수 있을지...모르겠다....,1
딱 이 글 보면 알사람은 다 알겠지...?,2
20학번들이랑 어떻게 지내지.....,1
"미련은, 발목을 꼭 잡고 놓아주지 않는 강아지같아서, 뿌리치고 달아날 수 없게 한다.",1
"이미 끝나버렸고, 딱 거기까지였던 것인 걸 누구보다 잘 알지만, 그래도 좋았던 일, 행복했던 일이 일렁거려 한 걸음도 못 떼게 한다.",1
가득찬 미련 옆자리엔 어느샌가 후회가 들어와 앉는다.,1
후회는 조금 더 많이 쓰리다.,1
"그때 내가 이랬었다면, 그때 내가 그러지 않았다면, 지금같은 결말은 아니었겠지.",1
"""미련을 추하다 여기지 말 것, 마음껏 아파하고 마음껏 울것.""",2
"""체념은 미련 앞에, 미련은 또 눈물 앞에 그렇게 무릎꿇네요.""",1
"마음껏 아파하고 마음껏 울다 보면, 미련은 눈물 앞에 무릎꿇고 녹아내릴까.",1
미련한 나는 미련 하나 녹여내지 못하고 너 없는 자리에 멈춰 서있다.,1
너는 날 좋아해주지도 놓아주지도 않는구나.,1
나는 너에게 손목에 찬 장식품 정도인거같아.,1
"너의 몇몇 친구들에게 너무나 무거워서 차고 있기 힘들지만 너무나도 아끼는 물건이라 버릴 수는 없다고 보여주기 위한 용도, 딱 그정도.",2
이제 그만 너가 먼저 날 버려줬으면 좋겠다.,1
"참 유감스럽게도 난 아직도 너가 좋아서 언젠가 너가 바뀔지도 모른다는 희망을, 너무나도 아프고 힘든데도 버릴 수가 없거든.",0
너가 먼저 날 놓아줘.,2
그게 그나마 덜아플거같으니까,1
전역하면 뇌 리셋된다는 말이 진짜였네요 ㅠㅠ,1
"미적분2 재수강하려고 ""예습이나 할까?"" 하고 책펴는데 이해가 1도 안가네요.",1
"""뭐 재수강하려는 과목인데 모를수도 있지.",2
"미적분1부터 차근차근 해볼까""하고 책펴는데 또 이해가 안가네요.",1
"""음....",2
"설마 고3 미적분도 까먹은건가."" 하고 고3 참고서 폈는데 모르는내용....",1
다시 처음부터 공부해야겠네요.....,1
"17살, 어린 나이에 시작해 사랑이라고 부르기도 민망했던 우리가 어느덧 20대 중반이 되었어.",2
중학교 때부터 같은 학교였던 우리는 중3이 되어서야 친해지기 시작했지.,2
친했다고 표현하면 네가 코웃음 칠지도 모르겠다.,1
"지나다니면서 인사하고, 메신저로 쪽지 조금 주고받은 게 다였으니까.",2
그러고 우리는 같은 고등학교에 가게 됐지.,2
우리는 더 가까워졌고.,3
"아니, 사실 네가 나를 따라다녔다고 해야 맞을까?",2
넌 나에게 좋아한다고 고백해 줬어.,3
아직도 기억나.,2
좋아한다는 말 한 마디를 못해서 쩔쩔매던 네 모습이.,1
버스 정류장에 서있는 날 붙잡아서 내가 몇 번이나 집 가는 버스를 놓쳤는지 알지?,1
결국 좋아한다는 말을 내뱉고 나서는 용기 있게 내 손을 꽉 움켜쥐고 환하게 웃던 네 모습도 기억나.,3
봄의 끝자락이라 서울에는 꽃이 별로 없었는데 정류장 뒤편에는 떨어지기 직전의 붉은 철쭉들이 피어 있었지.,2
